id,label,text
899,4,"It ai n't art , by a long shot , but unlike last year 's lame Musketeer , this Dumas adaptation entertains ."
4916,3,Each scene wreaks of routine ; the film never manages to generate a single threat of suspense .
9553,3,Like the Chelsea 's denizens ... Burdette 's collage-form scenario tends to over-romanticize the spiritual desolation of the struggling artiste .
4405,1,"( Carvey 's ) characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark ."
5730,4,"Tambor and Clayburgh make an appealing couple -- he 's understated and sardonic , she 's appealingly manic and energetic ."
8842,4,CQ 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best European directors .
10824,4,Most new movies have a bright sheen .
5742,2,"If the title is a Jeopardy question , then the answer might be `` How does Steven Seagal come across these days ? ''"
10797,3,"For the most part , the ingredients are there ."
7850,4,"Never Again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction ."
3698,3,A charming and funny story of clashing cultures and a clashing mother/daughter relationship .
1846,5,"All three actresses are simply dazzling , particularly Balk , who 's finally been given a part worthy of her considerable talents ."
1098,4,An entertaining mix of period drama and flat-out farce that should please history fans .
8257,5,"A bittersweet contemporary comedy about benevolent deception , which , while it may not rival the filmmaker 's period pieces , is still very much worth seeing ."
5817,1,"As aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four ."
11423,4,A fairly by-the-books blend of action and romance with sprinklings of intentional and unintentional comedy .
3772,4,And educational !
2699,4,"Lee 's achievement extends to his supple understanding of the role that Brown played in American culture as an athlete , a movie star , and an image of black indomitability ."
2717,4,"All in all , a great party ."
9066,3,Part Three Stooges .
11610,3,"Just like the deli sandwich : lots of ham , lots of cheese , with a sickly sweet coating to disguise its excrescence until just after ( or during ) consumption of its second half ."
5964,3,The film tries to touch on spousal abuse but veers off course and becomes just another revenge film .
9464,1,"This is a shameless sham , calculated to cash in on the popularity of its stars ."
7478,1,"I 've never seen ( a remake ) do anything as stomach-turning as the way Adam Sandler 's new movie rapes , pillages and incinerates Frank Capra 's classic ..."
7851,3,Would n't it be funny if a bunch of Allied soldiers went undercover as women in a German factory during World War II ?
9231,3,"A ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking ."
10254,4,A carefully structured scream of consciousness that is tortured and unsettling -- but unquestionably alive .
10172,4,"Daughter from Danang is a film that should be seen by all , especially those who are n't aware of , or have forgotten about the unmentioned victims of war ."
5880,1,This kiddie-oriented stinker is so bad that I even caught the gum stuck under my seat trying to sneak out of the theater
7084,2,The whole thing plays like a tired Tyco ad .
5516,2,"The movie does n't think much of its characters , its protagonist , or of us ."
4486,2,Resembles a soft porn Brian De Palma pastiche .
8654,5,The second coming of Harry Potter is a film far superior to its predecessor .
4871,3,"In trying to be daring and original , it comes off as only occasionally satirical and never fresh ."
8909,5,"A gorgeous , high-spirited musical from India that exquisitely blends music , dance , song , and high drama ."
10949,3,"Human Nature initially succeeds by allowing itself to go crazy , but ultimately fails by spinning out of control ."
7183,2,A characteristically engorged and sloppy coming-of-age movie .
6496,1,So putrid it is not worth the price of the match that should be used to burn every print of the film .
11733,2,( Sen 's ) soap opera-ish approach undermines his good intentions .
4062,4,"Grant carries the day with impeccable comic timing , raffish charm and piercing intellect ."
8086,2,"Spectators will indeed sit open-mouthed before the screen , not screaming but yawning ."
7319,2,Any attempts at nuance given by the capable cast is drowned out by director Jon Purdy 's sledgehammer sap .
942,5,A jaw-droppingly beautiful work that upends nearly every cliché of Japanese animation while delivering a more than satisfactory amount of carnage .
7013,1,"A laughable -- or rather , unlaughable -- excuse for a film ."
10129,4,"Although very much like the first movie based on J.K. Rowling 's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude ."
8728,4,"This is a story of two misfits who do n't stand a chance alone , but together they are magnificent ."
6961,1,"Like life on the island , the movie grows boring despite the scenery ."
7418,2,The major problem with Windtalkers is that the bulk of the movie centers on the wrong character .
5651,1,... a hokey piece of nonsense that tries too hard to be emotional .
1178,5,A zinger-filled crowd-pleaser that open-minded Elvis fans ( but by no means all ) will have fun with .
11787,1,"Without a strong script and energetic acting , Dogma films can produce the same sleep-inducing effects as watching your neighbor 's home videos ."
9615,3,"Even film silliness needs a little gravity , beyond good hair and humping ."
5357,2,"You can taste it , but there 's no fizz ."
6018,2,Murphy and Wilson actually make a pretty good team ... but the project surrounding them is distressingly rote .
4360,1,"( Swimfan ) falls victim to sloppy plotting , an insultingly unbelievable final act and a villainess who is too crazy to be interesting ."
7510,3,"In a strange way , Egoyan has done too much ."
10941,2,"There are touching moments in Etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at least fascinating subject ."
9488,2,Like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter .
8976,4,"Escaping the studio , Piccoli is warmly affecting and so is this adroitly minimalist movie ."
5608,1,"There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme ."
8006,2,"This is as lax and limp a comedy as I 've seen in a while , a meander through worn-out material ."
